Experiment,rev,typ,Created,parent,answer_accuracy,answer_page_accuracy,conditional_answer_accuracy,min_lot_size.answer_accuracy,min_lot_size.answer_page_accuracy,min_lot_size.conditional_answer_accuracy,min_lot_size.num_correct_answer,min_lot_size.num_correct_page_searched,min_lot_size.num_results,min_lot_size.num_row_input,min_lot_size.num_row_processed,min_lot_size.page_search_recall,min_lot_size.row_processed,page_search_recall,row_processed,max_height.answer_accuracy,max_height.conditional_answer_accuracy,max_height.num_correct_answer,max_height.num_correct_page_searched,max_height.num_results,max_height.page_search_recall,max_lot_coverage.answer_accuracy,max_lot_coverage.conditional_answer_accuracy,max_lot_coverage.num_correct_answer,max_lot_coverage.num_correct_page_searched,max_lot_coverage.num_results,max_lot_coverage.page_search_recall,max_lot_coverage_pavement.answer_accuracy,max_lot_coverage_pavement.conditional_answer_accuracy,max_lot_coverage_pavement.num_correct_answer,max_lot_coverage_pavement.num_correct_page_searched,max_lot_coverage_pavement.num_results,max_lot_coverage_pavement.page_search_recall,min_parking_spaces.answer_accuracy,min_parking_spaces.conditional_answer_accuracy,min_parking_spaces.num_correct_answer,min_parking_spaces.num_correct_page_searched,min_parking_spaces.num_results,min_parking_spaces.page_search_recall,min_unit_size.answer_accuracy,min_unit_size.conditional_answer_accuracy,min_unit_size.num_correct_answer,min_unit_size.num_correct_page_searched,min_unit_size.num_results,min_unit_size.page_search_recall,accuracy,max_height.accuracy,max_height.num_row_input,max_height.num_row_processed,max_height.row_processed,max_lot_coverage.accuracy,max_lot_coverage.num_row_input,max_lot_coverage.num_row_processed,max_lot_coverage.row_processed,max_lot_coverage_pavement.accuracy,max_lot_coverage_pavement.num_row_input,max_lot_coverage_pavement.num_row_processed,max_lot_coverage_pavement.row_processed,min_lot_size.accuracy,min_parking_spaces.accuracy,min_parking_spaces.num_row_input,min_parking_spaces.num_row_processed,min_parking_spaces.row_processed,min_unit_size.accuracy,min_unit_size.num_row_input,min_unit_size.num_row_processed,min_unit_size.row_processed,max_lot_coverage.num_correct_page_extracted,max_lot_coverage.page_extract_recall,min_lot_size.num_correct_page_extracted,min_lot_size.page_extract_recall,min_parking_spaces.num_correct_page_extracted,min_parking_spaces.page_extract_recall,max_height.num_correct_page_extracted,max_height.page_extract_recall,max_lot_coverage_pavement.num_correct_page_extracted,max_lot_coverage_pavement.page_extract_recall,min_unit_size.num_correct_page_extracted,min_unit_size.page_extract_recall,min lot size.answer_accuracy,min lot size.conditional_answer_accuracy,min lot size.num_correct_answer,min lot size.num_correct_page_extracted,min lot size.num_correct_page_searched,min lot size.num_results,min lot size.page_extract_recall,min lot size.page_search_recall,min unit size.answer_accuracy,min unit size.conditional_answer_accuracy,min unit size.num_correct_answer,min unit size.num_correct_page_extracted,min unit size.num_correct_page_searched,min unit size.num_results,min unit size.page_extract_recall,min unit size.page_search_recall,num_correct_answer,num_correct_page_extracted,num_correct_page_searched,num_results,page_extract_recall,extract_text.orig_document_s3_bucket,generate_dataset.seed,generate_dataset.test_split_frac,publish_datasets,eval.num-eval-rows,eval.terms,eval.search-method,eval.extraction-method,eval.k,eval.elastic-k,eval.embedding-k,data/hf_dataset,data/hf_text_dataset,data/names_all_towns.json,data/orig-documents,data/orig_documents_s3_manifest.json,data/textract_dataset,maxdumas/extract_text.py,maxdumas/generate_dataset.py,maxdumas/upload_zoning_docs.sh,templates/extraction.pmpt.tpl,templates/extraction_chat_completion.pmpt.tpl,templates/extraction_completion.pmpt.tpl,zoning/data_processing/eval.py,zoning/data_processing/extract_text.py,zoning/data_processing/generate_dataset.py,zoning/data_processing/generate_text_dataset.py,zoning/data_processing/index_towns.py,zoning/data_processing/upload_zoning_docs.sh
,7c6a926,baseline,2023-04-26T09:27:31,,0.2803738317757009,,,,,,,,,,,,,0.12149532710280374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,52,39,321,0.16199376947040497,cornell-mfd64,42,0.3,True,,,,,,,,0057d2cb5fa96c6398ac1321ee8c4d99.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,b72763886abe424370da753058ef87f9,,,4d53ca018b3e4c834c9fb9485e6a3258,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,1de20cf7c54e7d04b71c61328d41e260,4bc9fb2d649525a0c3928fe4f7bc2307
,3185dd7,baseline,2023-04-26T09:27:14,,0.2803738317757009,,,,,,,,,,,,,0.12149532710280374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,52,39,321,0.16199376947040497,cornell-mfd64,42,0.3,True,,,,,,,,0057d2cb5fa96c6398ac1321ee8c4d99.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,b72763886abe424370da753058ef87f9,,,4d53ca018b3e4c834c9fb9485e6a3258,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,1de20cf7c54e7d04b71c61328d41e260,4bc9fb2d649525a0c3928fe4f7bc2307
,c15da07,baseline,2023-04-26T09:26:36,,0.2803738317757009,,,,,,,,,,,,,0.12149532710280374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,52,39,321,0.16199376947040497,cornell-mfd64,42,0.3,True,,,,,,,,0057d2cb5fa96c6398ac1321ee8c4d99.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,b72763886abe424370da753058ef87f9,,,4d53ca018b3e4c834c9fb9485e6a3258,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,1de20cf7c54e7d04b71c61328d41e260,4bc9fb2d649525a0c3928fe4f7bc2307
,ead1775,baseline,2023-04-25T23:27:59,,0.2803738317757009,,,,,,,,,,,,,0.12149532710280374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,52,39,321,0.16199376947040497,cornell-mfd64,42,0.3,True,,,,,,,,0057d2cb5fa96c6398ac1321ee8c4d99.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,b72763886abe424370da753058ef87f9,,,4d53ca018b3e4c834c9fb9485e6a3258,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,1de20cf7c54e7d04b71c61328d41e260,4bc9fb2d649525a0c3928fe4f7bc2307
,b37cfbf,baseline,2023-04-25T23:15:48,,0.2803738317757009,,,,,,,,,,,,,0.12149532710280374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,52,39,321,0.16199376947040497,cornell-mfd64,42,0.3,True,,,,,,,,0057d2cb5fa96c6398ac1321ee8c4d99.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,b72763886abe424370da753058ef87f9,,,4d53ca018b3e4c834c9fb9485e6a3258,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,1de20cf7c54e7d04b71c61328d41e260,4bc9fb2d649525a0c3928fe4f7bc2307
,3c89354,baseline,2023-04-25T22:46:24,,0.2803738317757009,,,,,,,,,,,,,0.12149532710280374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,52,39,321,0.16199376947040497,cornell-mfd64,42,0.3,True,,,,,,,,0057d2cb5fa96c6398ac1321ee8c4d99.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,b72763886abe424370da753058ef87f9,,,4d53ca018b3e4c834c9fb9485e6a3258,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,1de20cf7c54e7d04b71c61328d41e260,4bc9fb2d649525a0c3928fe4f7bc2307
,1223338,baseline,2023-04-22T19:51:50,,0.2803738317757009,,,,,,,,,,,,,0.12149532710280374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,52,39,321,0.16199376947040497,cornell-mfd64,42,0.3,True,,,,,,,,0057d2cb5fa96c6398ac1321ee8c4d99.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,b72763886abe424370da753058ef87f9,,,4d53ca018b3e4c834c9fb9485e6a3258,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,1de20cf7c54e7d04b71c61328d41e260,4bc9fb2d649525a0c3928fe4f7bc2307
,7115bd0,baseline,2023-04-21T14:26:15,,0.2803738317757009,,,,,,,,,,,,,0.12149532710280374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,52,39,321,0.16199376947040497,cornell-mfd64,42,0.3,True,,,,,,,,0057d2cb5fa96c6398ac1321ee8c4d99.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,b72763886abe424370da753058ef87f9,,,4d53ca018b3e4c834c9fb9485e6a3258,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,1de20cf7c54e7d04b71c61328d41e260,4bc9fb2d649525a0c3928fe4f7bc2307
,3327d5b,baseline,2023-04-21T13:38:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,0057d2cb5fa96c6398ac1321ee8c4d99.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,1de20cf7c54e7d04b71c61328d41e260,4bc9fb2d649525a0c3928fe4f7bc2307
,dba6816,baseline,2023-04-21T13:37:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,0057d2cb5fa96c6398ac1321ee8c4d99.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,1de20cf7c54e7d04b71c61328d41e260,4bc9fb2d649525a0c3928fe4f7bc2307
,abbfdb8,baseline,2023-04-21T13:36:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,0057d2cb5fa96c6398ac1321ee8c4d99.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,1de20cf7c54e7d04b71c61328d41e260,4bc9fb2d649525a0c3928fe4f7bc2307
,0a3afc9,baseline,2023-04-21T13:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,0057d2cb5fa96c6398ac1321ee8c4d99.dir,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,,4bc9fb2d649525a0c3928fe4f7bc2307
,8c7a76c,baseline,2023-04-21T12:13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,,,,,,,,0057d2cb5fa96c6398ac1321ee8c4d99.dir,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,,4bc9fb2d649525a0c3928fe4f7bc2307
,29dcd2e,baseline,2023-04-21T11:03:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,False,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
,b32c7b3,baseline,2023-04-20T16:26:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
,b98f219,baseline,2023-04-20T16:20:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
,d49239b,baseline,2023-04-20T16:11:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
,65f29b6,baseline,2023-04-20T16:08:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
,9af9291,baseline,2023-04-19T12:10:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
,48f35c2,baseline,2023-04-18T16:57:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
,98024a3,baseline,2023-04-18T16:22:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
,42468f9,baseline,2023-04-18T14:13:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
,b61ff6d,baseline,2023-04-18T11:25:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
,12e0668,baseline,2023-03-29T20:47:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
,7cee964,baseline,2023-03-29T16:50:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
,c7de9bf,baseline,2023-03-29T11:37:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
,7c6b583,baseline,2023-03-28T08:53:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
,64a7c6b,baseline,2023-03-27T18:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
,6dbf330,baseline,2023-03-27T18:39:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
,74e09f9,baseline,2023-03-27T18:34:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,8d59315d9f3f21ddaab194db92db4d9e.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
,5283b96,baseline,2023-03-27T18:28:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,931850bce8b9b7200ae3a34cf41e0a7c.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
,b634161,baseline,2023-03-27T18:17:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,,,,,,,,,,,0013040cfeb0f4f23a35a94cae9f2950,b208d6a5c83a0ee2ea6866545fddf26b.dir,897ea14dfed07ed31455e60dc08c51c4,931850bce8b9b7200ae3a34cf41e0a7c.dir,,,,,,,,e08fedadd3d730f2d4ddafe589033aa7,92542d5df214792d9fe34ee680d98ee0,,,4bc9fb2d649525a0c3928fe4f7bc2307
